x,y,r,g,b,a,genderX,districtX,ageX,random
190,126,0,170,189,255,0,341.3333333333333,379.4823529411765,453
264,71,0,85,171,255,0,170.66666666666666,343.3411764705882,404
410,460,255,170,12,255,512,341.3333333333333,24.094117647058823,70
134,221,255,255,162,255,512,512.0,325.2705882352941,210
38,97,0,170,30,255,0,341.3333333333333,60.23529411764706,280
398,224,255,255,234,255,512,512.0,469.83529411764704,166
119,132,255,255,237,255,512,512.0,475.8588235294118,133
452,301,0,85,204,255,0,170.66666666666666,409.6,133
9,365,255,255,183,255,512,512.0,367.43529411764706,411
184,92,0,170,111,255,0,341.3333333333333,222.87058823529412,140
201,151,255,85,90,255,512,170.66666666666666,180.7058823529412,285
15,265,255,85,138,255,512,170.66666666666666,277.08235294117645,240
305,193,0,170,72,255,0,341.3333333333333,144.56470588235294,68
470,223,0,85,144,255,0,170.66666666666666,289.1294117647059,25
385,245,0,0,138,255,0,0.0,277.08235294117645,286
5,26,0,255,243,255,0,512.0,487.90588235294115,352
496,453,255,170,240,255,512,341.3333333333333,481.88235294117646,282
150,511,255,85,72,255,512,170.66666666666666,144.56470588235294,448
306,59,255,255,150,255,512,512.0,301.1764705882353,210
51,172,0,85,45,255,0,170.66666666666666,90.3529411764706,139
283,287,255,0,222,255,512,0.0,445.74117647058824,240
176,63,255,0,39,255,512,0.0,78.30588235294118,487
58,11,0,85,138,255,0,170.66666666666666,277.08235294117645,27
236,409,255,0,120,255,512,0.0,240.94117647058823,132
156,357,255,85,33,255,512,170.66666666666666,66.25882352941177,187
258,441,255,85,90,255,512,170.66666666666666,180.7058823529412,336
115,379,255,255,0,255,512,512.0,0.0,320
11,57,0,170,207,255,0,341.3333333333333,415.6235294117647,68
81,126,0,170,96,255,0,341.3333333333333,192.75294117647059,161
174,347,0,170,216,255,0,341.3333333333333,433.6941176470588,174
381,96,255,0,201,255,512,0.0,403.5764705882353,248
140,91,0,0,24,255,0,0.0,48.188235294117646,107
122,269,255,255,153,255,512,512.0,307.2,311
118,101,0,170,21,255,0,341.3333333333333,42.16470588235294,273
494,38,0,0,111,255,0,0.0,222.87058823529412,449
156,140,255,255,153,255,512,512.0,307.2,159
109,140,255,85,129,255,512,170.66666666666666,259.01176470588234,471
80,74,0,170,168,255,0,341.3333333333333,337.3176470588235,43
286,107,255,85,81,255,512,170.66666666666666,162.63529411764705,37
395,48,255,85,69,255,512,170.66666666666666,138.54117647058823,75
147,503,255,170,132,255,512,341.3333333333333,265.0352941176471,275
245,455,0,85,198,255,0,170.66666666666666,397.5529411764706,187
350,291,0,255,3,255,0,512.0,6.023529411764706,101
137,33,255,255,57,255,512,512.0,114.44705882352942,376
27,268,255,85,231,255,512,170.66666666666666,463.81176470588235,304
261,492,0,85,48,255,0,170.66666666666666,96.37647058823529,479
164,420,255,0,168,255,512,0.0,337.3176470588235,309
510,329,0,170,96,255,0,341.3333333333333,192.75294117647059,393
489,114,0,170,153,255,0,341.3333333333333,307.2,313
82,315,0,170,33,255,0,341.3333333333333,66.25882352941177,307
45,5,255,255,165,255,512,512.0,331.29411764705884,385
42,8,255,0,210,255,512,0.0,421.6470588235294,81
329,51,255,170,204,255,512,341.3333333333333,409.6,310
217,305,0,255,72,255,0,512.0,144.56470588235294,144
49,265,255,255,207,255,512,512.0,415.6235294117647,244
211,322,255,85,171,255,512,170.66666666666666,343.3411764705882,96
479,297,255,0,186,255,512,0.0,373.45882352941175,129
501,206,0,170,126,255,0,341.3333333333333,252.98823529411766,296
263,272,255,0,216,255,512,0.0,433.6941176470588,410
174,270,0,170,198,255,0,341.3333333333333,397.5529411764706,230
61,183,0,170,90,255,0,341.3333333333333,180.7058823529412,171
466,494,0,0,231,255,0,0.0,463.81176470588235,381
265,225,0,170,129,255,0,341.3333333333333,259.01176470588234,45
167,163,0,170,15,255,0,341.3333333333333,30.11764705882353,288
208,302,0,255,147,255,0,512.0,295.15294117647056,89
189,160,255,170,21,255,512,341.3333333333333,42.16470588235294,156
349,242,255,85,0,255,512,170.66666666666666,0.0,336
205,53,0,85,183,255,0,170.66666666666666,367.43529411764706,266
215,398,0,255,102,255,0,512.0,204.8,499
69,161,0,85,42,255,0,170.66666666666666,84.32941176470588,290
377,310,0,170,237,255,0,341.3333333333333,475.8588235294118,167
294,25,255,0,18,255,512,0.0,36.141176470588235,256
41,246,255,85,24,255,512,170.66666666666666,48.188235294117646,454
401,65,0,85,255,255,0,170.66666666666666,512.0,394
80,223,0,85,12,255,0,170.66666666666666,24.094117647058823,181
421,178,0,0,132,255,0,0.0,265.0352941176471,151
134,510,0,85,147,255,0,170.66666666666666,295.15294117647056,300
100,60,255,170,141,255,512,341.3333333333333,283.1058823529412,221
158,28,255,85,210,255,512,170.66666666666666,421.6470588235294,477
272,184,0,0,216,255,0,0.0,433.6941176470588,130
299,139,0,0,102,255,0,0.0,204.8,38
201,253,0,170,102,255,0,341.3333333333333,204.8,478
53,164,255,255,54,255,512,512.0,108.4235294117647,33
119,140,0,170,81,255,0,341.3333333333333,162.63529411764705,426
115,475,255,0,237,255,512,0.0,475.8588235294118,130
457,271,0,0,81,255,0,0.0,162.63529411764705,399
97,396,255,170,171,255,512,341.3333333333333,343.3411764705882,5
89,240,255,255,216,255,512,512.0,433.6941176470588,301
142,165,0,0,96,255,0,0.0,192.75294117647059,310
229,233,0,170,66,255,0,341.3333333333333,132.51764705882354,467
158,414,255,255,141,255,512,512.0,283.1058823529412,51
452,185,255,255,75,255,512,512.0,150.58823529411765,378
387,190,0,0,63,255,0,0.0,126.49411764705883,63
120,199,255,85,3,255,512,170.66666666666666,6.023529411764706,383
35,441,0,255,48,255,0,512.0,96.37647058823529,474
255,99,0,170,111,255,0,341.3333333333333,222.87058823529412,371
273,130,255,255,234,255,512,512.0,469.83529411764704,59
159,91,0,170,243,255,0,341.3333333333333,487.90588235294115,89
132,270,0,170,102,255,0,341.3333333333333,204.8,192
316,431,0,255,108,255,0,512.0,216.8470588235294,438
85,34,0,255,213,255,0,512.0,427.67058823529413,328
358,44,255,255,243,255,512,512.0,487.90588235294115,145
149,104,255,85,117,255,512,170.66666666666666,234.91764705882352,373
186,142,0,0,60,255,0,0.0,120.47058823529412,60
332,254,255,85,216,255,512,170.66666666666666,433.6941176470588,281
179,61,255,0,108,255,512,0.0,216.8470588235294,414
343,19,0,255,225,255,0,512.0,451.7647058823529,310
436,22,0,170,237,255,0,341.3333333333333,475.8588235294118,347
97,37,255,0,51,255,512,0.0,102.4,115
14,315,0,85,228,255,0,170.66666666666666,457.78823529411767,223
489,143,0,255,114,255,0,512.0,228.89411764705883,135
278,57,0,170,54,255,0,341.3333333333333,108.4235294117647,363
288,20,255,255,165,255,512,512.0,331.29411764705884,4
398,384,255,255,114,255,512,512.0,228.89411764705883,489
424,29,255,85,135,255,512,170.66666666666666,271.05882352941177,404
233,367,0,85,165,255,0,170.66666666666666,331.29411764705884,282
503,322,255,0,63,255,512,0.0,126.49411764705883,38
182,147,255,0,231,255,512,0.0,463.81176470588235,268
113,317,255,255,204,255,512,512.0,409.6,25
204,435,255,0,192,255,512,0.0,385.50588235294117,257
100,434,255,0,90,255,512,0.0,180.7058823529412,345
357,504,255,0,246,255,512,0.0,493.9294117647059,90
366,499,0,170,90,255,0,341.3333333333333,180.7058823529412,348
239,155,255,85,255,255,512,170.66666666666666,512.0,333
316,362,255,255,174,255,512,512.0,349.36470588235295,333
184,274,0,0,228,255,0,0.0,457.78823529411767,274
472,58,0,0,231,255,0,0.0,463.81176470588235,118
507,393,0,0,54,255,0,0.0,108.4235294117647,397
459,363,255,255,96,255,512,512.0,192.75294117647059,436
465,425,0,85,102,255,0,170.66666666666666,204.8,336
317,375,255,255,186,255,512,512.0,373.45882352941175,491
365,189,0,170,201,255,0,341.3333333333333,403.5764705882353,164
228,31,0,170,114,255,0,341.3333333333333,228.89411764705883,378
79,324,255,255,207,255,512,512.0,415.6235294117647,400
190,253,0,0,30,255,0,0.0,60.23529411764706,419
54,11,0,85,105,255,0,170.66666666666666,210.8235294117647,404
340,258,255,255,213,255,512,512.0,427.67058823529413,174
69,10,255,170,126,255,512,341.3333333333333,252.98823529411766,283
467,96,255,0,150,255,512,0.0,301.1764705882353,416
51,181,0,170,144,255,0,341.3333333333333,289.1294117647059,191
37,362,255,0,57,255,512,0.0,114.44705882352942,118
103,175,255,170,48,255,512,341.3333333333333,96.37647058823529,476
77,108,0,0,240,255,0,0.0,481.88235294117646,142
415,389,0,170,75,255,0,341.3333333333333,150.58823529411765,37
446,201,255,170,138,255,512,341.3333333333333,277.08235294117645,315
433,494,0,85,27,255,0,170.66666666666666,54.21176470588235,13
89,485,0,0,213,255,0,0.0,427.67058823529413,425
160,324,255,85,66,255,512,170.66666666666666,132.51764705882354,407
406,512,255,255,153,255,512,512.0,307.2,189
26,391,255,170,126,255,512,341.3333333333333,252.98823529411766,364
14,152,0,0,72,255,0,0.0,144.56470588235294,327
498,357,0,0,63,255,0,0.0,126.49411764705883,364
32,216,0,0,165,255,0,0.0,331.29411764705884,261
487,508,0,255,63,255,0,512.0,126.49411764705883,397
115,63,255,85,225,255,512,170.66666666666666,451.7647058823529,283
82,104,255,170,45,255,512,341.3333333333333,90.3529411764706,172
470,356,0,85,183,255,0,170.66666666666666,367.43529411764706,194
112,480,0,255,60,255,0,512.0,120.47058823529412,261
447,423,0,85,57,255,0,170.66666666666666,114.44705882352942,251
59,184,0,0,18,255,0,0.0,36.141176470588235,402
446,23,255,255,114,255,512,512.0,228.89411764705883,112
346,25,0,85,195,255,0,170.66666666666666,391.52941176470586,165
122,70,0,255,207,255,0,512.0,415.6235294117647,233
180,436,0,255,243,255,0,512.0,487.90588235294115,295
192,236,0,255,204,255,0,512.0,409.6,496
386,52,255,85,45,255,512,170.66666666666666,90.3529411764706,373
8,405,255,85,21,255,512,170.66666666666666,42.16470588235294,508
358,147,255,0,114,255,512,0.0,228.89411764705883,270
133,449,255,255,153,255,512,512.0,307.2,12
154,413,0,170,159,255,0,341.3333333333333,319.2470588235294,315
289,97,255,0,18,255,512,0.0,36.141176470588235,186
438,404,0,85,15,255,0,170.66666666666666,30.11764705882353,22
417,286,255,170,237,255,512,341.3333333333333,475.8588235294118,11
282,238,255,0,222,255,512,0.0,445.74117647058824,161
330,471,255,85,69,255,512,170.66666666666666,138.54117647058823,122
20,460,255,255,213,255,512,512.0,427.67058823529413,483
418,136,255,170,183,255,512,341.3333333333333,367.43529411764706,251
373,495,0,0,243,255,0,0.0,487.90588235294115,22
153,240,255,0,33,255,512,0.0,66.25882352941177,462
497,426,255,85,147,255,512,170.66666666666666,295.15294117647056,10
401,335,255,170,189,255,512,341.3333333333333,379.4823529411765,408
232,295,255,255,177,255,512,512.0,355.38823529411764,401
68,450,0,0,138,255,0,0.0,277.08235294117645,393
358,363,0,170,84,255,0,341.3333333333333,168.65882352941176,329
164,207,0,0,147,255,0,0.0,295.15294117647056,238
439,289,0,170,81,255,0,341.3333333333333,162.63529411764705,323
279,259,0,255,177,255,0,512.0,355.38823529411764,373
6,411,0,255,225,255,0,512.0,451.7647058823529,329
168,126,255,255,42,255,512,512.0,84.32941176470588,17
383,105,0,85,180,255,0,170.66666666666666,361.4117647058824,269
314,43,0,0,60,255,0,0.0,120.47058823529412,106
142,82,0,255,81,255,0,512.0,162.63529411764705,83
385,275,255,0,60,255,512,0.0,120.47058823529412,14
77,369,255,170,228,255,512,341.3333333333333,457.78823529411767,348
131,301,255,85,18,255,512,170.66666666666666,36.141176470588235,273
21,291,0,170,255,255,0,341.3333333333333,512.0,472
174,373,255,255,138,255,512,512.0,277.08235294117645,154
114,58,255,0,78,255,512,0.0,156.61176470588236,143
57,512,255,255,135,255,512,512.0,271.05882352941177,300
275,215,255,255,162,255,512,512.0,325.2705882352941,283
214,227,0,85,18,255,0,170.66666666666666,36.141176470588235,115
332,319,255,0,54,255,512,0.0,108.4235294117647,474
119,200,0,0,123,255,0,0.0,246.96470588235294,189
321,508,0,0,240,255,0,0.0,481.88235294117646,307
455,324,0,85,123,255,0,170.66666666666666,246.96470588235294,379
300,144,255,255,6,255,512,512.0,12.047058823529412,488
180,130,255,85,219,255,512,170.66666666666666,439.7176470588235,467
209,53,255,0,57,255,512,0.0,114.44705882352942,453
30,206,0,170,225,255,0,341.3333333333333,451.7647058823529,41
348,356,0,170,57,255,0,341.3333333333333,114.44705882352942,194
360,41,0,170,159,255,0,341.3333333333333,319.2470588235294,24
477,500,0,85,60,255,0,170.66666666666666,120.47058823529412,145
166,409,0,255,39,255,0,512.0,78.30588235294118,95
328,59,0,85,138,255,0,170.66666666666666,277.08235294117645,107
207,141,255,255,183,255,512,512.0,367.43529411764706,510
251,248,0,170,243,255,0,341.3333333333333,487.90588235294115,484
435,39,255,85,102,255,512,170.66666666666666,204.8,288
328,227,255,0,117,255,512,0.0,234.91764705882352,434
493,376,0,170,153,255,0,341.3333333333333,307.2,316
226,78,0,170,132,255,0,341.3333333333333,265.0352941176471,25
330,108,0,255,168,255,0,512.0,337.3176470588235,346
449,165,255,255,138,255,512,512.0,277.08235294117645,65
173,270,0,255,114,255,0,512.0,228.89411764705883,37
9,508,0,255,144,255,0,512.0,289.1294117647059,44
417,508,0,170,126,255,0,341.3333333333333,252.98823529411766,216
347,68,255,85,87,255,512,170.66666666666666,174.68235294117648,410
414,474,255,85,186,255,512,170.66666666666666,373.45882352941175,79
462,512,255,0,144,255,512,0.0,289.1294117647059,351
436,170,0,255,75,255,0,512.0,150.58823529411765,364
194,258,0,85,60,255,0,170.66666666666666,120.47058823529412,451
69,13,255,255,186,255,512,512.0,373.45882352941175,168
59,150,255,170,114,255,512,341.3333333333333,228.89411764705883,233
173,345,0,170,0,255,0,341.3333333333333,0.0,240
59,179,0,170,222,255,0,341.3333333333333,445.74117647058824,41
236,325,0,255,105,255,0,512.0,210.8235294117647,311
6,391,0,85,204,255,0,170.66666666666666,409.6,23
467,129,0,170,45,255,0,341.3333333333333,90.3529411764706,410
18,90,255,85,165,255,512,170.66666666666666,331.29411764705884,4
27,442,255,170,69,255,512,341.3333333333333,138.54117647058823,486
129,108,255,85,198,255,512,170.66666666666666,397.5529411764706,139
485,316,255,170,150,255,512,341.3333333333333,301.1764705882353,208
232,215,255,170,147,255,512,341.3333333333333,295.15294117647056,416
489,204,255,0,138,255,512,0.0,277.08235294117645,263
30,398,0,170,42,255,0,341.3333333333333,84.32941176470588,54
456,224,0,170,120,255,0,341.3333333333333,240.94117647058823,361
251,484,0,0,159,255,0,0.0,319.2470588235294,123
175,308,0,85,252,255,0,170.66666666666666,505.9764705882353,363
374,16,0,0,147,255,0,0.0,295.15294117647056,336
180,30,255,255,18,255,512,512.0,36.141176470588235,100
136,214,255,170,129,255,512,341.3333333333333,259.01176470588234,244
17,401,0,170,240,255,0,341.3333333333333,481.88235294117646,74
186,474,255,255,168,255,512,512.0,337.3176470588235,219
289,484,255,85,21,255,512,170.66666666666666,42.16470588235294,445
430,423,255,0,69,255,512,0.0,138.54117647058823,175
67,335,255,255,87,255,512,512.0,174.68235294117648,147
232,26,0,255,180,255,0,512.0,361.4117647058824,331
338,81,255,170,93,255,512,341.3333333333333,186.72941176470587,211
70,429,255,0,222,255,512,0.0,445.74117647058824,307
62,253,0,85,222,255,0,170.66666666666666,445.74117647058824,183
51,24,0,85,18,255,0,170.66666666666666,36.141176470588235,191
59,509,255,255,72,255,512,512.0,144.56470588235294,120
343,231,255,0,150,255,512,0.0,301.1764705882353,290
261,6,0,0,234,255,0,0.0,469.83529411764704,459
328,136,255,170,237,255,512,341.3333333333333,475.8588235294118,285
319,406,255,85,252,255,512,170.66666666666666,505.9764705882353,415
37,418,0,255,0,255,0,512.0,0.0,325
471,288,0,85,24,255,0,170.66666666666666,48.188235294117646,319
497,298,0,0,96,255,0,0.0,192.75294117647059,216
281,315,0,170,108,255,0,341.3333333333333,216.8470588235294,360
24,324,0,255,81,255,0,512.0,162.63529411764705,460
380,47,0,255,171,255,0,512.0,343.3411764705882,413
429,361,255,85,141,255,512,170.66666666666666,283.1058823529412,221
217,457,255,255,144,255,512,512.0,289.1294117647059,24
330,229,0,170,9,255,0,341.3333333333333,18.070588235294117,188
28,495,0,85,117,255,0,170.66666666666666,234.91764705882352,300
151,270,255,255,12,255,512,512.0,24.094117647058823,154
326,506,255,85,177,255,512,170.66666666666666,355.38823529411764,351
203,504,255,0,159,255,512,0.0,319.2470588235294,122
130,335,255,85,234,255,512,170.66666666666666,469.83529411764704,425
19,182,0,170,18,255,0,341.3333333333333,36.141176470588235,242
401,425,0,85,102,255,0,170.66666666666666,204.8,355
246,264,255,85,45,255,512,170.66666666666666,90.3529411764706,157
486,444,255,255,198,255,512,512.0,397.5529411764706,118
178,393,0,255,168,255,0,512.0,337.3176470588235,426
316,63,0,170,126,255,0,341.3333333333333,252.98823529411766,187
59,330,255,0,249,255,512,0.0,499.9529411764706,286
55,333,255,0,225,255,512,0.0,451.7647058823529,440
164,38,0,0,105,255,0,0.0,210.8235294117647,453
180,283,0,255,207,255,0,512.0,415.6235294117647,433
211,157,0,170,9,255,0,341.3333333333333,18.070588235294117,509
288,372,0,170,186,255,0,341.3333333333333,373.45882352941175,248
413,498,0,0,30,255,0,0.0,60.23529411764706,96
1,56,0,255,12,255,0,512.0,24.094117647058823,62
10,391,255,170,222,255,512,341.3333333333333,445.74117647058824,183
97,287,0,255,219,255,0,512.0,439.7176470588235,409
434,366,255,85,225,255,512,170.66666666666666,451.7647058823529,74
83,219,0,0,69,255,0,0.0,138.54117647058823,506
122,256,0,85,96,255,0,170.66666666666666,192.75294117647059,17
302,480,255,170,210,255,512,341.3333333333333,421.6470588235294,310
469,426,0,255,204,255,0,512.0,409.6,379
144,287,255,255,147,255,512,512.0,295.15294117647056,107
265,298,0,255,9,255,0,512.0,18.070588235294117,154
179,318,0,85,24,255,0,170.66666666666666,48.188235294117646,377
287,13,255,170,15,255,512,341.3333333333333,30.11764705882353,165
139,23,0,85,24,255,0,170.66666666666666,48.188235294117646,489
351,439,0,85,117,255,0,170.66666666666666,234.91764705882352,351
26,77,255,0,75,255,512,0.0,150.58823529411765,501
123,49,0,255,198,255,0,512.0,397.5529411764706,303
36,86,255,85,99,255,512,170.66666666666666,198.7764705882353,85
32,230,0,0,27,255,0,0.0,54.21176470588235,247
253,108,255,85,111,255,512,170.66666666666666,222.87058823529412,258
2,499,255,0,252,255,512,0.0,505.9764705882353,63
131,488,255,85,78,255,512,170.66666666666666,156.61176470588236,452
347,272,255,255,108,255,512,512.0,216.8470588235294,492
223,232,255,0,249,255,512,0.0,499.9529411764706,36
266,207,255,0,240,255,512,0.0,481.88235294117646,65
485,357,255,170,147,255,512,341.3333333333333,295.15294117647056,30
264,481,0,0,36,255,0,0.0,72.28235294117647,286
286,224,255,255,159,255,512,512.0,319.2470588235294,359
120,51,255,255,177,255,512,512.0,355.38823529411764,91
110,395,0,170,237,255,0,341.3333333333333,475.8588235294118,248
398,126,255,85,222,255,512,170.66666666666666,445.74117647058824,270
327,158,255,255,72,255,512,512.0,144.56470588235294,400
450,298,255,170,57,255,512,341.3333333333333,114.44705882352942,355
458,63,255,85,159,255,512,170.66666666666666,319.2470588235294,112
271,61,255,0,69,255,512,0.0,138.54117647058823,223
336,361,0,170,6,255,0,341.3333333333333,12.047058823529412,190
176,61,0,255,108,255,0,512.0,216.8470588235294,28
296,101,0,85,210,255,0,170.66666666666666,421.6470588235294,7
503,441,0,255,33,255,0,512.0,66.25882352941177,346
491,244,255,255,60,255,512,512.0,120.47058823529412,357
284,62,0,0,12,255,0,0.0,24.094117647058823,479
377,475,0,255,45,255,0,512.0,90.3529411764706,52
472,289,0,0,147,255,0,0.0,295.15294117647056,467
212,289,0,0,105,255,0,0.0,210.8235294117647,238
17,104,255,255,225,255,512,512.0,451.7647058823529,152
174,151,255,85,105,255,512,170.66666666666666,210.8235294117647,118
482,361,0,85,162,255,0,170.66666666666666,325.2705882352941,225
177,128,255,0,54,255,512,0.0,108.4235294117647,462
338,29,0,170,249,255,0,341.3333333333333,499.9529411764706,386
466,117,255,255,198,255,512,512.0,397.5529411764706,23
196,490,0,255,231,255,0,512.0,463.81176470588235,38
213,310,0,0,237,255,0,0.0,475.8588235294118,45
290,374,0,0,66,255,0,0.0,132.51764705882354,48
389,444,255,85,57,255,512,170.66666666666666,114.44705882352942,341
242,75,255,0,183,255,512,0.0,367.43529411764706,201
308,186,255,255,69,255,512,512.0,138.54117647058823,347
310,140,0,0,93,255,0,0.0,186.72941176470587,489
2,405,0,0,33,255,0,0.0,66.25882352941177,53
260,126,0,170,243,255,0,341.3333333333333,487.90588235294115,365
359,197,0,0,204,255,0,0.0,409.6,329
497,365,0,170,51,255,0,341.3333333333333,102.4,304
326,332,0,0,255,255,0,0.0,512.0,454
140,247,255,255,54,255,512,512.0,108.4235294117647,10
501,434,255,170,186,255,512,341.3333333333333,373.45882352941175,121
62,81,0,170,126,255,0,341.3333333333333,252.98823529411766,143
298,138,255,255,126,255,512,512.0,252.98823529411766,80
353,60,0,170,48,255,0,341.3333333333333,96.37647058823529,131
63,333,255,85,159,255,512,170.66666666666666,319.2470588235294,340
255,46,0,85,15,255,0,170.66666666666666,30.11764705882353,198
488,89,255,85,72,255,512,170.66666666666666,144.56470588235294,330
421,9,0,85,240,255,0,170.66666666666666,481.88235294117646,222
316,12,0,170,144,255,0,341.3333333333333,289.1294117647059,443
211,112,0,170,63,255,0,341.3333333333333,126.49411764705883,319
252,400,255,85,111,255,512,170.66666666666666,222.87058823529412,187
210,389,255,0,102,255,512,0.0,204.8,209
31,257,0,85,180,255,0,170.66666666666666,361.4117647058824,170
171,243,255,0,48,255,512,0.0,96.37647058823529,493
256,135,0,85,93,255,0,170.66666666666666,186.72941176470587,292
370,57,0,255,219,255,0,512.0,439.7176470588235,427
448,418,255,170,195,255,512,341.3333333333333,391.52941176470586,54
180,28,0,0,81,255,0,0.0,162.63529411764705,457
457,237,255,85,135,255,512,170.66666666666666,271.05882352941177,3
201,136,255,0,33,255,512,0.0,66.25882352941177,11
219,485,0,255,111,255,0,512.0,222.87058823529412,397
211,165,0,255,204,255,0,512.0,409.6,431
327,122,255,255,102,255,512,512.0,204.8,400
47,387,255,170,33,255,512,341.3333333333333,66.25882352941177,108
219,459,0,170,93,255,0,341.3333333333333,186.72941176470587,161
151,492,255,0,162,255,512,0.0,325.2705882352941,388
496,311,0,255,138,255,0,512.0,277.08235294117645,207
71,217,0,255,123,255,0,512.0,246.96470588235294,338
256,321,0,170,15,255,0,341.3333333333333,30.11764705882353,88
0,463,0,255,252,255,0,512.0,505.9764705882353,195
323,80,0,85,81,255,0,170.66666666666666,162.63529411764705,321
213,333,0,170,171,255,0,341.3333333333333,343.3411764705882,64
276,192,255,255,210,255,512,512.0,421.6470588235294,249
136,350,0,255,156,255,0,512.0,313.22352941176473,364
270,236,255,255,213,255,512,512.0,427.67058823529413,449
104,174,0,85,249,255,0,170.66666666666666,499.9529411764706,431
150,73,0,170,81,255,0,341.3333333333333,162.63529411764705,509
100,481,0,255,141,255,0,512.0,283.1058823529412,390
444,428,255,0,63,255,512,0.0,126.49411764705883,356
255,352,0,0,162,255,0,0.0,325.2705882352941,506
5,91,0,0,102,255,0,0.0,204.8,381
164,176,0,170,144,255,0,341.3333333333333,289.1294117647059,336
339,38,255,255,48,255,512,512.0,96.37647058823529,113
422,296,255,170,18,255,512,341.3333333333333,36.141176470588235,424
54,411,0,85,147,255,0,170.66666666666666,295.15294117647056,103
93,117,0,85,69,255,0,170.66666666666666,138.54117647058823,432
18,47,0,170,48,255,0,341.3333333333333,96.37647058823529,506
89,53,0,85,111,255,0,170.66666666666666,222.87058823529412,480
417,339,255,0,132,255,512,0.0,265.0352941176471,256
490,359,255,0,222,255,512,0.0,445.74117647058824,308
271,247,255,85,12,255,512,170.66666666666666,24.094117647058823,475
157,507,0,0,231,255,0,0.0,463.81176470588235,203
196,297,0,0,12,255,0,0.0,24.094117647058823,234
438,149,0,85,255,255,0,170.66666666666666,512.0,269
351,459,0,0,33,255,0,0.0,66.25882352941177,262
150,305,0,255,15,255,0,512.0,30.11764705882353,343
450,86,255,255,99,255,512,512.0,198.7764705882353,502
330,172,0,170,30,255,0,341.3333333333333,60.23529411764706,214
421,48,255,255,222,255,512,512.0,445.74117647058824,103
181,319,255,85,63,255,512,170.66666666666666,126.49411764705883,211
156,375,255,85,0,255,512,170.66666666666666,0.0,489
127,164,255,85,195,255,512,170.66666666666666,391.52941176470586,511
495,214,0,85,96,255,0,170.66666666666666,192.75294117647059,101
274,246,255,255,42,255,512,512.0,84.32941176470588,341
268,5,255,170,57,255,512,341.3333333333333,114.44705882352942,335
282,370,255,85,96,255,512,170.66666666666666,192.75294117647059,512
117,170,255,0,150,255,512,0.0,301.1764705882353,378
408,270,0,0,123,255,0,0.0,246.96470588235294,386
229,325,0,85,24,255,0,170.66666666666666,48.188235294117646,0
509,99,0,85,66,255,0,170.66666666666666,132.51764705882354,127
262,217,255,85,84,255,512,170.66666666666666,168.65882352941176,505
320,316,0,255,114,255,0,512.0,228.89411764705883,300
111,184,0,255,159,255,0,512.0,319.2470588235294,58
414,348,0,170,204,255,0,341.3333333333333,409.6,261
95,62,255,85,54,255,512,170.66666666666666,108.4235294117647,86
76,22,0,170,33,255,0,341.3333333333333,66.25882352941177,466
118,138,0,255,189,255,0,512.0,379.4823529411765,138
374,455,0,0,156,255,0,0.0,313.22352941176473,484
232,314,0,255,213,255,0,512.0,427.67058823529413,506
428,508,255,255,0,255,512,512.0,0.0,117
109,177,255,85,3,255,512,170.66666666666666,6.023529411764706,239
290,303,0,0,249,255,0,0.0,499.9529411764706,93
500,153,255,0,9,255,512,0.0,18.070588235294117,444
312,339,255,170,210,255,512,341.3333333333333,421.6470588235294,221
69,351,255,255,213,255,512,512.0,427.67058823529413,229
436,316,255,85,168,255,512,170.66666666666666,337.3176470588235,222
114,55,0,0,204,255,0,0.0,409.6,140
404,395,0,0,126,255,0,0.0,252.98823529411766,12
74,353,255,255,87,255,512,512.0,174.68235294117648,110
25,41,0,170,69,255,0,341.3333333333333,138.54117647058823,37
94,144,255,85,132,255,512,170.66666666666666,265.0352941176471,250
304,191,255,85,195,255,512,170.66666666666666,391.52941176470586,30
161,187,0,255,165,255,0,512.0,331.29411764705884,60
492,277,0,255,201,255,0,512.0,403.5764705882353,447
127,416,0,255,132,255,0,512.0,265.0352941176471,27
480,305,255,170,201,255,512,341.3333333333333,403.5764705882353,161
321,125,255,85,174,255,512,170.66666666666666,349.36470588235295,221
204,499,255,0,3,255,512,0.0,6.023529411764706,262
201,17,0,85,126,255,0,170.66666666666666,252.98823529411766,328
112,67,255,255,15,255,512,512.0,30.11764705882353,141
363,146,0,85,198,255,0,170.66666666666666,397.5529411764706,14
449,320,0,85,189,255,0,170.66666666666666,379.4823529411765,50
276,126,255,170,228,255,512,341.3333333333333,457.78823529411767,209
238,338,0,255,3,255,0,512.0,6.023529411764706,426
307,236,0,255,42,255,0,512.0,84.32941176470588,269
276,325,0,0,3,255,0,0.0,6.023529411764706,510
179,93,255,170,114,255,512,341.3333333333333,228.89411764705883,150
178,352,0,170,210,255,0,341.3333333333333,421.6470588235294,42
332,237,255,0,120,255,512,0.0,240.94117647058823,0
36,140,0,85,84,255,0,170.66666666666666,168.65882352941176,48
434,313,0,85,126,255,0,170.66666666666666,252.98823529411766,295
84,49,0,0,222,255,0,0.0,445.74117647058824,250
195,278,255,170,66,255,512,341.3333333333333,132.51764705882354,133
496,8,0,170,234,255,0,341.3333333333333,469.83529411764704,467
220,408,0,255,102,255,0,512.0,204.8,47
70,369,255,0,207,255,512,0.0,415.6235294117647,105
307,30,0,0,192,255,0,0.0,385.50588235294117,135
